at	profit	profit_sigma	side	entry	exit	roc_total	pl	pf_trade_ratio	roc_indiv	dd	reversal	hold_ns	hold_mins	alpha
2019-04-28T08:30:00.222981100	2127	190928	Side.BUY	586394	588521	0.4626125127917174860576603237	1.385987611392343646390968931	0.3649289099526066350710900474	0.003627254030566479193170462181	0.0	False	95400.1827574	1590	None
2019-04-28T16:30:00.335565700	-367	190561	Side.SELL	588521	588888	0.4619889156728381257629554619	1.384960051715604577639061443	0.3632075471698113207547169811	-0.0006235971188793602947048618486	-0.0006235971188793602947048618486	False	28800.1125846	480	None
2019-04-28T19:31:14.190656500	-8000	182561	Side.BUY	588888	580888	0.4484039895069118375723317779	1.362933510929097541822808465	0.3615023474178403755868544601	-0.01358492616592628819062368396	-0.01358492616592628819062368396	False	10873.8550908	181	None
2019-04-29T08:30:00.196603800	-2593	179968	Side.SELL	583200	585793	0.4439578303848267895613578410	1.355943735067483109444470815	0.3598130841121495327102803738	-0.004446159122085048010973936900	-0.01803108528801133620159762086	False	46726.0059473	779	None
2019-04-29T15:30:00.054225800	-704	179264	Side.BUY	585793	585089	0.4427560406741269348345174725	1.354058367172810440992905560	0.3581395348837209302325581395	-0.001201789710699854726840368526	-0.001201789710699854726840368526	False	25199.857622	420	None
2019-04-30T11:00:00.010853100	-2472	176792	Side.SELL	585089	587561	0.4385310424259971631245724898	1.347479480486807761250353785	0.3564814814814814814814814815	-0.004224998248129771709944982729	-0.005426787958829626436785351255	False	70199.9566273	1170	None
2019-05-01T17:00:00.718226700	8148	184940	Side.BUY	587561	595709	0.4523985387370184868679795573	1.363494135035692946319066637	0.3594470046082949308755760369	0.01386749631102132374340706752	0.0	False	108000.7073736	1800	None
2019-05-02T01:30:00.160440600	-3529	181411	Side.SELL	595709	599238	0.4464745053583050546384849551	1.354101886932402652284833686	0.3577981651376146788990825688	-0.005924033378713432229494602230	-0.005924033378713432229494602230	False	30599.4422139	510	None
2019-05-04T02:30:00.075539600	48699	230110	Side.BUY	599238	647937	0.5277427159858019757282689808	1.449159010214458739091141548	0.3607305936073059360730593607	0.08126821062749692108978402571	0.0	False	176399.915099	2940	None
2019-05-04T05:30:00.250483500	6614	236724	Side.SELL	647937	641323	0.5379504985325619230688283253	1.462069086671624573258925696	0.3636363636363636363636363636	0.01020778254675994734055934450	0.0	False	10800.1749439	180	None
